Customer ID,Customer Name,Gender,Total Purchase Amount,Transaction Count,Returns,Age,Cluster
29147,Melody Gallegos,female,3321,4,0.5,42.0,1
29148,Elizabeth Bauer,male,6286,7,0.42857143,32.0,2
29149,Angela Sawyer,male,1828,3,0.6666667,47.0,0
29150,Charles Oconnell,male,4983,5,0.6,42.0,2
29151,Sheila Davis,female,1646,4,0.5,35.0,1
29152,Wesley Bates,female,5108,8,0.5,32.0,2
29153,Kristin Phillips,male,6151,7,0.42857143,24.0,2
29154,Ashley Jones,female,8605,8,0.875,70.0,2
29155,Lindsey Vang,male,7459,7,0.71428573,51.0,2
29156,Travis Hahn,female,3385,4,0.75,65.0,0
29157,Katherine Wright,female,3082,5,0.6,57.0,0
29158,John Browning,female,4821,7,0.71428573,34.0,2
29159,Jeffrey Baxter,male,4839,5,0.6,19.0,1
29160,Nicholas Smith,female,1901,3,0.33333334,37.0,1
29161,Patrick Smith,female,5606,9,0.33333334,57.0,2
29162,Barbara Higgins,female,5490,7,0.85714287,31.0,2
29163,Bernard Wright,male,1531,3,0.6666667,33.0,1
29164,Alexander Garcia,male,3492,5,0.4,41.0,1
29165,Michelle Hayes,female,1315,4,1.0,49.0,0
29166,Mrs. Ann Smith MD,female,8320,10,0.7,37.0,2
29167,Alyssa Crane,male,2281,4,0.75,67.0,0
29168,Heather Bowman,female,2711,5,0.6,66.0,0
29169,John Baker,female,2299,4,1.0,68.0,0
29170,Jessica Dillon,male,6953,7,0.5714286,26.0,2
29171,Zachary Lewis,female,2590,2,0.5,56.0,0
29172,Joe Roman,female,5526,5,0.4,28.0,1
29173,Carol Howard,female,4655,5,0.4,20.0,1
29174,Deanna White,female,4522,7,0.5714286,19.0,1
29175,Michael Foster,female,1599,3,0.33333334,58.0,0
29176,Deanna Bonilla,female,2795,5,0.6,36.0,1
29177,Kara Stewart,female,3597,3,0.33333334,61.0,0
29178,Elizabeth Ryan,female,7732,5,0.2,23.0,2
29179,Jimmy Padilla,male,10370,11,0.72727275,25.0,2
29180,Carmen Hunt,male,4334,6,0.5,48.0,2
29181,William Graham,male,3122,3,0.6666667,22.0,1
29182,Mary Smith,female,4294,10,0.7,49.0,2
29183,Michael Faulkner,female,2171,3,0.33333334,41.0,1
29184,Craig Jackson,male,1308,3,0.33333334,67.0,0
29185,Shari Willis,male,5432,5,0.2,33.0,1
29186,Ryan Hernandez,female,954,3,0.6666667,40.0,1
29187,Robert Fitzpatrick,male,6439,6,0.8333333,43.0,2
29188,Kaitlyn Crawford,female,952,2,0.0,46.0,0
29189,Mr. Stanley Gallagher MD,female,5928,5,0.8,32.0,2
29190,John Rosario,male,1887,4,0.5,58.0,0
29191,Eric Morales,male,4349,8,0.75,39.0,2
29192,Nicole Brown,male,6338,6,0.5,20.0,2
29193,Marc Lee,male,1059,1,0.0,18.0,1
29194,Roberto Schneider,female,6842,7,0.5714286,38.0,2
29195,Cheryl Sanders,male,5101,7,0.71428573,27.0,2
29196,Brandon Lamb,male,3227,4,0.5,48.0,0
29197,Jason Green,female,2841,4,0.25,60.0,0
29198,Sarah Curtis,male,5254,5,0.6,45.0,2
29199,Cindy Manning,male,5409,7,0.5714286,41.0,2
29200,Timothy Allen,male,4042,5,0.8,38.0,1
29201,Richard Sanders,male,8764,8,0.625,57.0,2
29202,Robert Moon,female,2114,4,1.0,29.0,1
29203,Kayla Hill,male,5104,6,0.5,30.0,2
29204,Christy Jones,female,1890,4,0.5,18.0,1
29205,Natalie Jackson,male,6140,6,0.6666667,58.0,2
29206,Taylor Alexander,female,4472,5,0.8,30.0,1
29207,Erika Baker,female,3279,4,0.5,36.0,1
29208,Megan Sandoval,female,5038,8,0.5,39.0,2
29209,Amy Boyd,female,7541,8,0.625,43.0,2
29210,Steven Cowan,male,4162,8,0.625,28.0,2
29211,Heather Wilson,male,5033,7,0.71428573,68.0,2
29212,Anita Johnson,male,5561,7,0.5714286,35.0,2
29213,Grant Prince,female,1414,5,0.6,50.0,0
29214,Scott Snyder,male,2924,4,0.75,66.0,0
29215,Joseph Soto,female,6005,5,0.6,48.0,2
29216,Randall Mosley,female,6879,8,0.875,43.0,2
29217,Nicholas Robinson,female,2046,4,0.5,25.0,1
29218,Alexandria French,male,5793,7,0.71428573,50.0,2
29219,Jessica Lopez,female,3382,2,1.0,28.0,1
29220,Angela Small,male,3022,5,0.4,45.0,0
29221,Robert Cohen,male,1607,3,0.6666667,62.0,0
29222,Annette Myers,female,6933,7,0.71428573,23.0,2
29223,Alicia Taylor,female,6696,10,0.7,28.0,2
29224,Daniel Jimenez,female,5465,6,0.33333334,57.0,2
29225,Lisa Bradshaw,female,1076,1,1.0,19.0,1
29226,Darin Tran,male,9789,9,0.7777778,21.0,2
29227,Erica Morrow,female,1547,4,1.0,58.0,0
29228,Robert Watts,male,4856,7,0.42857143,31.0,2
29229,Matthew Mcdonald,male,871,4,0.25,57.0,0
29230,Sherri Willis,female,1458,3,0.33333334,59.0,0
29231,Benjamin Sanchez,male,2328,2,0.5,34.0,1
29232,Mrs. Lindsay Contreras DVM,female,2814,3,0.6666667,59.0,0
29233,Tracy Stewart,male,3176,4,0.75,37.0,1
29234,Dr. Anthony Williams,male,8335,7,0.71428573,64.0,2
29235,Desiree Mccullough,female,3804,6,0.6666667,57.0,0
29236,Molly Wood,female,6649,8,0.875,52.0,2
29237,Nicole Collins,female,3998,7,0.71428573,45.0,2
29238,Cynthia Patton,female,2351,5,0.6,55.0,0
29239,Robin Johnson,male,5573,7,0.71428573,67.0,2
29240,Meghan Rush,female,4372,8,0.5,51.0,2
29241,Sue Gonzales,male,987,4,1.0,24.0,1
29242,Andrew Hughes,male,5584,7,0.5714286,53.0,2
29243,Kevin Green,female,6486,9,0.44444445,22.0,2
29244,Katherine Mcmillan,female,2443,2,0.5,53.0,0
29245,Patrick Delacruz,male,4737,8,0.5,38.0,2
29246,Katherine Wallace,male,8485,10,0.4,29.0,2
29247,Amber Campbell,female,7504,9,0.7777778,19.0,2
29248,Matthew Armstrong,male,5624,9,0.33333334,44.0,2
29249,Nancy Carr,female,6099,6,0.8333333,42.0,2
29250,Todd Thomas,male,5000,5,0.2,35.0,1
29251,Amber Robinson,male,3224,3,0.6666667,46.0,0
29252,Angela Rivas,male,2624,5,1.0,50.0,0
29253,Kimberly Carpenter,male,3273,4,0.75,47.0,0
29254,Catherine Chavez,female,2652,4,1.0,27.0,1
29255,John Horton,male,5366,6,0.6666667,34.0,2
29256,Christine Booker,male,3648,3,1.0,19.0,1
29257,Nichole Smith,female,4377,4,0.5,27.0,1
29258,Patrick Hernandez,female,3687,3,1.0,63.0,0
29259,Amber Waters,male,4429,6,0.8333333,40.0,2
29260,Daniel Sanchez MD,female,4087,8,0.625,19.0,2
29261,Sandra Cardenas,female,4600,5,0.4,33.0,1
29262,Jeremy Mccarthy,male,3234,6,0.6666667,62.0,0
29263,Jason Morgan,male,9986,8,0.375,23.0,2
29264,Terry Leonard,male,2544,3,0.33333334,55.0,0
29265,Lauren Bryant,female,2983,3,0.33333334,50.0,0
29266,Sara Taylor,female,5161,5,0.6,55.0,0
29267,Anthony Rice,female,3443,5,0.2,64.0,0
29268,Christopher Hawkins,female,2768,2,1.0,70.0,0
29269,Justin Nelson,male,4660,7,0.42857143,43.0,2
29270,Whitney Peck,male,5047,7,0.5714286,34.0,2
29271,Dawn Walton,male,396,1,1.0,52.0,0
29272,Andrea Walsh,male,4624,3,0.33333334,22.0,1
29273,Cindy Jackson,male,2358,3,0.33333334,27.0,1
29274,Bobby Martin,female,1733,3,0.33333334,45.0,0
29275,Terri Contreras,male,1882,2,0.5,20.0,1
29276,Teresa Roach,female,3752,6,0.8333333,21.0,1
29277,Patty Gray,female,3472,3,0.0,37.0,1
29278,Matthew Brown,male,6325,6,0.6666667,34.0,2
29279,Catherine Martinez,male,4595,3,0.0,60.0,0
29280,Wayne Franco,female,3474,5,0.8,51.0,0
29281,Lisa Henderson,female,2516,3,0.0,38.0,1
29282,Jason Bowman,male,1754,2,0.5,25.0,1
29283,Kenneth Simmons,female,4844,5,0.6,46.0,0
29284,Amanda Farmer,female,3351,4,0.5,42.0,1
29285,Olivia Rodriguez,female,2437,4,0.75,35.0,1
29286,Sara Giles,female,4200,2,0.5,46.0,0
29287,Jill Smith,male,8164,6,0.8333333,58.0,2
29288,Gerald Hernandez,male,6658,6,0.8333333,23.0,2
29289,Scott Hall,female,1853,3,0.6666667,67.0,0
29290,Mrs. Stephanie Bishop,male,5780,7,0.85714287,60.0,2
29291,Pamela Strong,male,5302,8,0.625,37.0,2
29292,Renee Cohen,male,3796,4,0.5,39.0,1
29293,Jillian Shea,female,942,3,0.6666667,29.0,1
29294,Madison Fisher,female,2887,4,1.0,65.0,0
29295,Darren Allen,male,2044,3,0.6666667,68.0,0
29296,Taylor Mooney,female,1050,2,0.0,68.0,0
29297,Ryan Nunez,female,5421,8,0.5,31.0,2
29298,Amber Lopez,female,1620,5,0.8,54.0,0
29299,Nicole Daniels,male,1655,4,0.5,22.0,1
29300,Alan Hodge,female,3195,3,0.6666667,23.0,1
29301,Joe Vega,female,5009,8,0.5,20.0,2
29302,Andrea Taylor,female,2693,5,0.2,48.0,0
29303,Lauren Bolton,male,2905,6,0.8333333,21.0,1
29304,Miranda Hudson,male,6067,8,0.625,35.0,2
29305,Abigail Jarvis,female,4551,5,0.4,23.0,1
29306,David Robinson,male,1188,4,0.75,26.0,1
29307,Katelyn Ho,male,6284,5,0.8,65.0,2
29308,Wayne Howell,male,1547,4,0.75,47.0,0
29309,Charles Miller Jr.,male,7250,7,0.5714286,35.0,2
29310,Cody Morgan,female,4864,5,0.4,63.0,0
29311,Edward Hill,male,3519,6,0.8333333,54.0,0
29312,Caleb Cain,male,5035,6,0.5,61.0,0
29313,David Martinez,male,3763,4,0.25,60.0,0
29314,Tina Wilcox,male,2053,4,0.5,19.0,1
29315,Alyssa Wolf,female,4746,5,0.8,67.0,0
29316,Ana Davis,male,2346,6,0.6666667,27.0,1
29317,Molly Hernandez,female,3186,3,0.33333334,23.0,1
29318,Kevin Leblanc,male,450,1,1.0,36.0,1
29319,Gregory Pacheco,female,1584,3,0.6666667,25.0,1
29320,Christopher Webb,female,4301,7,0.42857143,38.0,2
29321,Katherine Gomez,female,4631,5,0.8,26.0,1
29322,Roger Nelson,female,230,2,1.0,58.0,0
29323,Michael Perez,female,3655,6,0.5,36.0,1
29324,Shawn Armstrong,male,2497,2,0.0,47.0,0
29325,Stephanie Carpenter,female,5479,7,0.71428573,57.0,2
29326,Amy Christian,male,2286,3,0.33333334,33.0,1
29327,Heidi Blankenship,female,6071,6,0.6666667,39.0,2
29328,Austin Freeman,male,4633,6,0.33333334,48.0,2
29329,Norma Peters,female,4104,6,0.33333334,39.0,1
29330,Timothy Roberts,female,1521,6,0.5,18.0,1
29331,Barbara Simpson,male,4784,4,0.5,67.0,0
29332,Anthony Woods,male,3947,4,0.25,30.0,1
29333,Marilyn David,female,315,1,1.0,55.0,0
29334,Ana Martin,female,1875,2,1.0,50.0,0
29335,Kenneth Thompson,male,4810,9,0.6666667,50.0,2
29336,James Brown,male,4753,6,0.8333333,58.0,0
29337,Theresa Murray,female,435,1,0.0,65.0,0
29338,Michael Crane,male,1792,2,1.0,21.0,1
29339,Benjamin Harris,female,5277,6,0.6666667,58.0,2
29340,Justin Phillips,female,1232,3,0.33333334,36.0,1
29341,Elizabeth Barker,male,6022,4,0.25,26.0,1
29342,Tyler Mitchell,male,4029,4,0.5,42.0,1
29343,Danny Gutierrez,male,6126,6,0.33333334,48.0,2
29344,Michael Mays,female,4247,4,0.5,30.0,1
29345,Thomas Bell,male,3607,4,0.75,68.0,0
29346,Stephen Smith,male,5437,7,0.42857143,20.0,2
29347,Alyssa Wilson,male,3739,5,0.4,67.0,0
29348,Brent Larson,male,2989,7,0.42857143,52.0,0
29349,Manuel Cook,female,5574,5,0.4,36.0,2
29350,Tara Gray,male,4298,8,0.625,34.0,2
29352,Jennifer Bryant,male,5560,3,0.33333334,34.0,1
29353,Susan Stone,female,3369,5,0.6,42.0,1
29354,David Brown,male,1815,2,0.5,60.0,0
29355,Brian Ward,male,5808,6,0.5,36.0,2
29356,Vanessa Rogers DDS,female,2898,4,0.75,27.0,1
29357,Thomas Perkins,male,3046,3,0.6666667,34.0,1
29358,Amy Pruitt,male,3799,4,0.5,69.0,0
29359,Christina Ward,male,6308,7,0.71428573,49.0,2
29360,Ariel Rojas DDS,male,9041,9,0.6666667,67.0,2
29361,Alicia Patterson,female,4067,6,0.33333334,57.0,0
29362,John Morgan,male,4082,3,0.33333334,29.0,1
29363,Kathryn Gallagher,male,2169,3,0.33333334,67.0,0
29364,Alex Smith,female,4574,7,0.42857143,63.0,2
29365,Paul Pace,female,1891,3,0.33333334,48.0,0
29366,Anthony Lopez,male,3497,5,0.4,30.0,1
29367,Patricia Fischer,male,4457,4,0.75,65.0,0
29368,Scott King,female,3973,5,0.8,39.0,1
29369,Jill Evans,female,4059,5,0.6,32.0,1
29370,Raymond Smith,male,4973,6,0.6666667,64.0,0
29371,Lindsey Sullivan,female,5162,7,0.5714286,56.0,2
29372,Paul Smith DDS,female,1940,3,0.6666667,28.0,1
29373,Robert White,male,3080,4,0.75,43.0,1
29374,Gerald Paul,female,1661,4,0.5,51.0,0
29375,Christine Thornton,male,3405,5,1.0,30.0,1
29376,Michael Anderson,female,3780,3,1.0,65.0,0
29377,Andrew Morton,male,3017,5,0.8,60.0,0
29378,Kathryn Chandler,female,4886,9,0.8888889,19.0,2
29379,Amber Freeman,female,248,1,1.0,26.0,1
29380,Austin Garrett,male,5562,5,0.6,61.0,0
29381,Melissa Roberts,male,2473,3,1.0,46.0,0
29382,Matthew Smith,female,1607,2,1.0,54.0,0
29383,Mackenzie Gomez,male,5747,7,0.71428573,34.0,2
29384,Jessica Wright,female,3653,3,0.6666667,39.0,1
29385,Steven Jones,female,3322,7,0.5714286,59.0,0
29386,Kenneth Bell,male,2388,5,0.2,55.0,0
29387,Lisa Porter,female,3889,4,0.75,51.0,0
29388,Ariana Morales,male,3471,3,0.33333334,67.0,0
29389,Stacy Gibson,male,8371,7,0.42857143,61.0,2
29390,Gail Goodman,female,1458,2,0.5,41.0,1
29391,Rachel Horton,female,5862,6,0.5,70.0,2
29392,John Lee,male,4171,7,0.42857143,30.0,2
29393,Travis Bradford,male,591,3,0.33333334,32.0,1
29394,Nancy Williams,female,2331,3,0.6666667,63.0,0
29395,Kari Mcdonald,male,4602,7,0.2857143,60.0,2
29396,Deborah Stein,male,8530,14,0.5714286,58.0,2
29397,Julia Morgan,female,3483,3,0.6666667,29.0,1
29398,Theresa Jones,female,2342,2,0.5,43.0,1
29399,Ricky Potter,male,3491,5,0.4,53.0,0
29400,Wendy Mcdaniel,female,4267,4,0.75,37.0,1
29401,Manuel Chen,female,3187,4,0.25,28.0,1
29402,Danielle Pope,female,1840,2,0.5,37.0,1
29403,Stephen Gould,female,3585,3,0.6666667,31.0,1
29404,Corey Carter,male,4537,7,0.5714286,61.0,2
29405,Kristi Duran,female,8421,6,0.5,39.0,2
29406,Phyllis Parsons,female,4451,3,0.33333334,48.0,0
29407,Shari Cooper,male,726,1,1.0,43.0,1
29408,Lisa Price,male,5821,7,0.5714286,58.0,2
29409,Christy Smith,male,3797,6,0.6666667,59.0,0
29410,Jessica Carter,female,712,4,0.75,32.0,1
29411,Justin Estrada,female,3924,5,0.6,36.0,1
29412,Jordan Dyer,female,2289,3,0.33333334,53.0,0
29413,Ronald Woodard,male,4989,4,0.5,60.0,0
29414,Cynthia Griffin,female,2620,4,0.75,70.0,0
29415,Thomas Dennis,female,892,4,1.0,30.0,1
29416,Jason Gilbert,male,3894,4,0.0,25.0,1
29417,Ricardo Diaz,male,4039,4,0.5,48.0,0
29418,Donald Rivera,female,3806,4,0.75,68.0,0
29419,Steven Allen,female,2488,6,0.6666667,57.0,0
29420,Peter Martin,female,3925,6,0.6666667,44.0,2
29421,Michelle Bell,female,2140,4,1.0,53.0,0
29422,Kathryn Padilla,male,1124,2,1.0,58.0,0
29423,Stacey Sanders,male,2016,4,1.0,38.0,1
29424,Tracy Abbott,female,5251,4,0.5,43.0,1
29425,Sean Terrell,male,4445,6,0.6666667,24.0,1
29426,Jonathan Lopez,male,1364,2,1.0,61.0,0
29427,Robert Mora,male,570,2,0.5,51.0,0
29428,Kelly Ryan,female,585,2,0.5,28.0,1
29429,Patricia Patel,male,3213,4,0.5,68.0,0
29430,Amanda Green,male,3300,4,0.75,43.0,1
29431,Rebecca Coleman,male,2032,3,0.6666667,26.0,1
29432,Oscar Rodriguez,female,6200,7,0.71428573,68.0,2
29433,Christian Wheeler,female,3738,5,0.6,68.0,0
29434,Ronald Lopez,male,3883,7,0.71428573,53.0,2
29435,Aaron Harrell,female,4464,7,0.71428573,18.0,1
29436,Andrea Reyes,female,4109,4,1.0,43.0,1
29437,Brian Hicks,male,2224,5,0.2,45.0,0
29438,Steven King,female,9109,11,0.45454547,56.0,2
29439,Samantha Thompson,male,6263,9,0.7777778,48.0,2
29440,Joseph Carter,male,3629,3,0.33333334,60.0,0
29441,Ashley Kent,female,3668,5,0.6,42.0,1
29442,Gregory Vasquez,female,2328,7,0.5714286,18.0,1
29443,Bonnie Armstrong,male,7305,10,0.7,61.0,2
29444,Melissa Hoffman,female,1332,1,1.0,53.0,0
29445,Dean Wolf,female,4928,8,0.625,49.0,2
29446,Mrs. Kristie Pratt MD,female,5043,5,0.6,64.0,0
29447,Richard Barton,male,2768,5,0.8,64.0,0
29448,Sonya Thornton,male,1001,2,0.5,35.0,1
29449,Cheryl Fuentes,female,3404,3,0.33333334,70.0,0
29450,Craig Price II,female,3025,5,0.6,29.0,1
29451,Daniel Clark,male,4594,6,1.0,62.0,0
29452,Patricia Clark,male,5347,7,0.42857143,47.0,2
29453,Jennifer Nunez,female,2798,5,0.4,54.0,0
29454,Amanda Garcia,female,3539,6,0.6666667,61.0,0
29455,Tracey Burke,male,3504,5,0.8,44.0,1
29456,Paula Chen,female,85,1,1.0,20.0,1
29457,Lori Brown,female,2401,4,1.0,39.0,1
29458,William Parker,male,3831,3,0.6666667,41.0,1
29459,Christopher Lewis,female,2800,2,0.0,19.0,1
29460,Christopher Jordan,female,3487,4,1.0,47.0,0
29461,Donald Ramos,male,5359,7,0.71428573,66.0,2
29462,Joshua Townsend,female,5719,9,0.7777778,25.0,2
29463,Mary Williams,female,4016,7,0.42857143,41.0,2
29464,Erika Lopez,male,3817,4,1.0,47.0,0
29465,Megan Tate,female,2467,5,0.6,26.0,1
29466,David Campbell,female,4179,5,0.6,49.0,0
29467,David Anderson,male,3654,4,1.0,52.0,0
29468,Cynthia Lynch,male,3623,3,1.0,52.0,0
29469,Charles Abbott,female,1995,3,0.33333334,28.0,1
29470,Joseph Butler,male,1337,4,1.0,64.0,0
29471,David Adams,male,5897,5,1.0,45.0,2
29472,Allison Rogers,female,4690,7,0.2857143,27.0,2
29473,Mr. John Smith,male,882,3,1.0,58.0,0
29474,Sara Fernandez DVM,male,1650,4,1.0,35.0,1
29475,Daniel Doyle,female,4128,6,0.6666667,38.0,1
29476,Lauren Anderson,female,1334,2,0.5,27.0,1
29477,Bradley Rogers,female,2776,4,0.25,28.0,1
29478,Susan Becker,female,4557,7,0.71428573,45.0,2
29479,Cheryl Rodriguez,female,3309,3,0.33333334,50.0,0
29480,Anthony Mendez,female,2002,3,0.6666667,49.0,0
29481,Christopher Burke,male,6189,5,0.8,64.0,2
29482,Zachary Evans MD,male,4257,6,0.8333333,20.0,1
29483,Brenda Ward,female,4292,7,0.5714286,59.0,2
29484,Kelly Keith,female,6898,8,0.625,38.0,2
29485,Mr. James Simmons,female,3759,3,1.0,42.0,1
29486,Leslie Acosta,female,5307,6,0.5,21.0,1
29487,Nancy Stone,female,5208,5,0.6,57.0,0
29488,Richard Johnson,female,228,1,1.0,27.0,1
29489,Sean Williamson,female,5129,6,0.8333333,26.0,1
29490,Patrick Anderson,male,1097,2,1.0,52.0,0
29491,Jesus Davis,male,5386,10,0.3,50.0,2
29492,Shannon Griffith,male,1221,2,1.0,27.0,1
29493,Sandra Simpson,male,1938,5,0.8,67.0,0
29494,Renee Rodriguez,female,7153,5,0.6,49.0,2
29495,Heather Cooper,female,2275,5,0.6,48.0,0
29496,Craig Vega,male,7760,8,0.875,45.0,2
29497,April Brooks,male,2896,4,0.75,19.0,1
29498,Catherine Lopez,female,4586,7,0.71428573,37.0,2
29499,John Dunlap,male,2980,5,1.0,19.0,1
29500,Barbara Osborne,male,1130,2,1.0,28.0,1
29501,Nancy Frank,male,10125,8,0.5,65.0,2
29502,Matthew Benjamin,female,2196,6,0.6666667,24.0,1
29503,Adam Arnold,male,2586,5,0.6,70.0,0
29504,Morgan Jackson,female,1296,5,0.4,23.0,1
29505,Isabel Adams,male,2517,4,0.5,28.0,1
29506,Jessica Page,male,1467,4,0.25,47.0,0
29507,Sarah Johnson,female,3187,3,0.33333334,44.0,0
29508,Michael James,male,4868,6,0.33333334,35.0,2
29509,Barbara Estrada,male,5999,5,0.4,60.0,2
29510,Brian Watkins,male,2432,6,0.5,30.0,1
29511,Lacey Oliver,male,3378,4,0.75,45.0,0
29512,Jane Glass,female,3638,4,0.5,47.0,0
29513,Debra Soto,female,3324,6,0.16666667,59.0,0
29514,Christopher Hill,female,4000,6,0.6666667,20.0,1
29515,Jennifer Jones,male,5267,7,0.85714287,20.0,2
29516,Michael Mcdowell,male,2860,3,0.6666667,21.0,1
29517,Blake Reed,female,2415,3,0.6666667,52.0,0
29518,Tracy Guzman,male,480,2,0.5,54.0,0
29519,Kathy Solomon,female,8250,9,0.5555556,26.0,2
29520,Jessica Macias,female,6059,6,0.6666667,45.0,2
29521,Stephanie Smith,female,397,2,1.0,65.0,0
29522,John Kidd,female,4501,6,0.33333334,51.0,2
29523,Sean Mccullough,female,3580,5,0.6,20.0,1
29524,Hannah Jordan,female,6914,9,0.5555556,70.0,2
29525,Michelle Cox,female,6290,6,0.6666667,34.0,2
29526,Susan Torres,male,667,2,0.0,34.0,1
29527,Joanna Doyle,female,4500,6,0.8333333,40.0,2
29528,Ashlee Boyd,female,3950,7,0.71428573,65.0,0
29529,Patricia Robertson,female,3631,5,0.4,55.0,0
29530,Kerri Ortiz,male,3714,6,0.5,20.0,1
29531,Robert Wolfe,female,4326,6,0.5,25.0,1
29532,Larry Blackburn,female,3479,4,0.75,56.0,0
29533,James Diaz,female,8257,6,0.5,36.0,2
29534,Melissa Fisher,female,8451,10,0.6,65.0,2
29535,Elizabeth Long,male,3373,4,0.25,35.0,1
29536,Jennifer Ward,female,2740,4,0.75,57.0,0
29537,Dustin Nguyen,male,3822,6,0.8333333,59.0,0
29538,Victoria Odom,female,3298,4,0.75,65.0,0
29539,Chelsea Miller,female,5796,6,0.33333334,67.0,2
29540,Mary Gutierrez,female,772,2,0.5,40.0,1
29541,Christine Conway,male,2348,9,0.5555556,43.0,2
29542,Craig Gibson,male,4756,9,0.5555556,51.0,2
29543,Angel Jones,male,1693,4,0.75,44.0,0
29544,David Jackson,female,5557,5,0.6,51.0,2
29545,Kelly Kim,female,1977,5,0.2,48.0,0
29546,William Harrell,male,4807,8,0.5,50.0,2
29547,Ricky George,female,7726,10,0.6,26.0,2
29548,Amy Williams,male,2115,4,0.25,57.0,0
29549,Jennifer Watson,male,3531,7,0.5714286,58.0,0
29550,Thomas Davis,male,511,2,0.0,35.0,1
29551,David Williams,female,5116,7,0.71428573,67.0,2
29552,Nathan Klein,male,3834,6,0.6666667,38.0,1
29553,Tammy Hamilton DDS,female,1128,2,1.0,25.0,1
29554,Maria Norris,female,7876,7,0.5714286,60.0,2
29555,Alexandra Gonzalez,female,2785,5,0.8,25.0,1
29556,Loretta Bender,female,3737,6,0.33333334,18.0,1
29557,Kevin Washington,male,6000,7,0.71428573,44.0,2
29558,Monica Boyer,male,1132,3,0.6666667,34.0,1
29559,Matthew Fry,male,4319,4,0.75,64.0,0
29560,Kelsey Salazar,female,4798,5,1.0,31.0,1
29561,Kelly Hill,male,2096,2,1.0,54.0,0
29562,Kevin Brown,female,3731,6,0.33333334,65.0,0
29563,Anthony Stanley,female,4000,6,0.5,28.0,1
29564,Chad Jimenez,male,1639,5,0.6,30.0,1
29565,Jean Allen,male,2840,4,0.75,38.0,1
29566,Seth Randolph,female,2223,6,0.8333333,59.0,0
29567,Jay Wright,female,3774,3,0.6666667,42.0,1
29568,Chelsea Wise,female,2744,5,0.6,64.0,0
29569,Erica Little,female,9468,9,0.6666667,21.0,2
29570,Susan Johnson,male,2581,4,0.5,66.0,0
29571,Kimberly Baker,female,5675,6,0.33333334,67.0,2
29572,Jonathan Armstrong,female,3949,4,0.5,36.0,1
29573,Catherine Wood,male,6969,8,0.75,48.0,2
29574,Kevin Nichols,male,3412,6,0.8333333,19.0,1
29575,Brent Williams,female,3389,4,0.5,62.0,0
29576,Mark Parker,female,2833,6,0.8333333,52.0,0
29577,Michelle Robinson,male,5288,6,0.8333333,58.0,2
29578,Matthew Anthony,male,2714,5,0.8,49.0,0
29579,Lauren Wolfe DDS,female,3586,5,0.4,69.0,0
29580,Mary Mcintyre,female,3208,4,1.0,36.0,1
29581,Courtney Wilson,female,4097,4,0.5,19.0,1
29582,Dustin Cruz,male,7396,8,0.375,68.0,2
29583,Monica Rodriguez,female,3254,5,0.6,49.0,0
29584,Tabitha Heath,female,4309,5,0.2,55.0,0
29585,Ryan Jones,male,2072,2,0.5,33.0,1
29586,Molly Kennedy,female,3480,3,0.33333334,36.0,1
29587,Gina Long,female,3665,8,0.5,49.0,2
29588,David Hayes,female,5059,4,0.5,35.0,1
29589,William Bartlett,female,6029,6,0.8333333,30.0,2
29590,William Gross,male,3936,5,0.2,63.0,0
29591,Mark Townsend,male,3253,6,0.5,28.0,1
29592,Barbara Elliott,male,4395,7,0.85714287,21.0,1
29593,Angelica Johnson,female,2904,5,0.6,67.0,0
29594,Eric Lewis,female,809,2,1.0,50.0,0
29595,David Jackson,female,6523,7,0.5714286,42.0,2
29596,Carol Villegas,male,3236,4,0.75,26.0,1
29597,Bryan Walker,male,4920,7,0.71428573,25.0,2
29598,Lauren Baker,male,1740,3,0.6666667,48.0,0
29599,Stephanie Martin,male,3562,7,0.71428573,51.0,2
29600,Gregory Pratt,female,3153,7,0.5714286,45.0,2
29601,Anthony Fuller,male,5847,5,1.0,37.0,2
29602,Marcia Massey,male,1437,3,0.33333334,53.0,0
29603,Alicia Campbell,female,2489,3,0.6666667,63.0,0
29604,Rebecca Martin,male,7735,8,0.75,23.0,2
29605,Natasha Harper,male,608,3,0.6666667,69.0,0
29606,Willie Hernandez,male,6808,7,0.5714286,57.0,2
29607,Alexander Olson,male,3634,4,0.25,64.0,0
29608,Valerie Thomas,female,5919,7,0.71428573,54.0,2
29609,Martin Thomas,female,5631,4,0.5,70.0,0
29610,Charles Pratt,male,2047,4,0.25,41.0,1
29611,Lisa Hudson,female,2940,4,1.0,47.0,0
29612,Christine Larsen,male,6200,9,0.44444445,70.0,2
29613,Jeremy Jones,female,803,2,0.5,45.0,0
29614,John Holloway,male,6577,11,0.6363636,51.0,2
29615,Tammy Gibson,female,4649,7,0.5714286,58.0,2
29616,Amy Ramirez,female,5395,7,0.42857143,40.0,2
29617,Phillip Richardson,female,5519,5,0.8,19.0,1
29618,Cynthia Day,female,2986,4,0.5,30.0,1
29619,Richard Vazquez,female,5879,8,0.25,32.0,2
29620,Shawna Harris,male,8656,7,0.42857143,49.0,2
29621,Cynthia Alvarez,female,4608,4,0.25,50.0,0
29622,Roberta Hamilton,male,5218,7,0.5714286,68.0,2
29623,Michael Park,male,7752,8,0.375,47.0,2
29624,Katherine Rhodes,female,2343,3,0.33333334,55.0,0
